#---Properties and values from: http://dbpedia.org/resource/Leipzig
Property	Value
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Victor_Schumann
http://dbpedia.org/property/location	http://dbpedia.org/resource/2014–15_VfL_Bochum_season
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1982–83_UEFA_Cup
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Alfred_Abel
http://dbpedia.org/property/performed	http://dbpedia.org/resource/Magnificat_(Bach)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/René_Kolonko
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Dieter_Wassmann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Dieter_Wassmann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Heinrich_Schomburgk
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Bücher
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Princess_Magdalena_Reuss_of_Köstritz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Irma_Baltuttis
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Irma_Baltuttis
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Conrad_Cichorius
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jutta_Hipp
http://dbpedia.org/ontology/wikiPageDisambiguates	http://dbpedia.org/resource/Leipzig_(disambiguation)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Franz_Wohlfahrt_(composer)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hedwig_Krüger
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Jonathan_Carl_Zenker
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Erich_Brandenburg
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_Borussia_Dortmund_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Raik_Hannemann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelmine_Eichler
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Friedrich_Kind
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Albert_Weinert
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ludolf_von_Krehl
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christiane_Baumgartner
http://dbpedia.org/property/venue	http://dbpedia.org/resource/1934_UCI_Track_Cycling_World_Championships
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Franz_Kossmat
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Frans_Wildenhain
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Carl_Sternheim
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Yasni
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Joachim_Lambek
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Carl_Hermann_Credner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hermann_Ahlwardt
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/Leibzig
http://dbpedia.org/ontology/assembly	http://dbpedia.org/resource/BMW_X1__1
http://dbpedia.org/ontology/populationPlace	http://dbpedia.org/resource/Ukrainians_in_Germany
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1985–86_UEFA_Cup
http://dbpedia.org/property/grossstädte	http://dbpedia.org/resource/Kleine_Pleiße
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Berend_Wilhelm_Feddersen
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Leberecht_Fleischer
http://dbpedia.org/ontology/locationCity	http://dbpedia.org/resource/Lanitz_Aviation
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Pudor
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ezriel_Carlebach
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig-Völkerschlachtdenkmal_railway_station
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Theodor_Möbius
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Theodor_Möbius
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Moritz_Wilhelm_Drobisch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Moritz_Wilhelm_Drobisch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Georg_Cracow
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Gotthard_Lamprecht
http://dbpedia.org/ontology/assembly	http://dbpedia.org/resource/BMW_i8
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig_Markt_station
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Petra_Rossner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Paul_Zweifel
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/RC_Leipzig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Anita_Berber
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Carl_Werner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Brockhaus
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Manfred_Stolle
http://www.w3.org/2000/01/rdf-schema#seeAlso	http://dbpedia.org/resource/Denn_du_wirst_meine_Seele_nicht_in_der_Hölle_lassen
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jana_Tucholke
http://dbpedia.org/ontology/locationCity	http://dbpedia.org/resource/VNG_–_Verbundnetz_Gas
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ignaz_Moscheles
http://dbpedia.org/property/location	http://dbpedia.org/resource/England_national_football_team_results_(1960–79)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hanns_Grössel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Adolf_Ruthardt
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Hedwig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rudolf_Fischer_(musician)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Rudolf_Fischer_(musician)
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2005_FIFA_Confederations_Cup_Group_A
http://dbpedia.org/property/location	http://dbpedia.org/resource/2014–15_VfL_Wolfsburg_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Louis_Angely
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Julius_Sturm
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Andreas_Kunz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/René_Adler
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Herrmann_Julius_Meyer
http://dbpedia.org/ontology/region	http://dbpedia.org/resource/Leipziger_Lerche
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_SV_Werder_Bremen_season
http://dbpedia.org/property/premiereLocation	http://dbpedia.org/resource/Symphony_No._1_(Schumann)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Wilhelm_Backhaus
http://dbpedia.org/property/foundingLocation	http://dbpedia.org/resource/DLRG
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Moritz_Georg_Weidmann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Horst-Günter_Gregor
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Paul_Alfred_Kleinert
http://dbpedia.org/ontology/place	http://dbpedia.org/resource/Battle_of_Leipzig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/George_J._Adler
http://dbpedia.org/property/location	http://dbpedia.org/resource/1998–99_DFB-Pokal
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Axel_Eggebrecht
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/August_Ferdinand_Möbius
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Detlef_Richter
http://dbpedia.org/property/home	http://dbpedia.org/resource/Gbenga_Oloukun
http://dbpedia.org/ontology/garrison	http://dbpedia.org/resource/Royal_Saxon_Army
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ulrike_von_Levetzow
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Christian_August_Pohlenz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Constantin_Lipsius
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Museum_der_bildenden_Künste
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Moritz_Haupt
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2006_FIFA_World_Cup_Group_H
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Anna_Katharina_Schönkopf
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Anna_Katharina_Schönkopf
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Trude_Richter
http://dbpedia.org/ontology/assembly	http://dbpedia.org/resource/BMW_i3
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johannes_Widmann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_August_Wilhelm_Wenck
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Hommel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jens_Möckel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Georg_Friedrich_Treitschke
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Wolfgang_Weise
http://dbpedia.org/ontology/battle	http://dbpedia.org/resource/357th_Fighter_Group
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Alfred_Thieme
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Alfred_Thieme
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hans-Joachim_Dönitz
http://dbpedia.org/ontology/education	http://dbpedia.org/resource/Martin_A._Couney
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bill_Kaulitz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Karl-Rüdiger_Mann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Lisa_Graf
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Peter_Gosse
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Adrian_Zingg
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bernhard_Jope
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Bernhard_Jope
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Wolfgang_Scheffler_(historian)
http://dbpedia.org/ontology/city	http://dbpedia.org/resource/Leipzig/Halle_Airport
http://dbpedia.org/property/location	http://dbpedia.org/resource/1988–89_Dynamo_Dresden_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Gerhart_Eisler
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hans_Fichtner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Felix_Jacob_Marchand
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ludwig_Bachmann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Katja_Kassin
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bärbel_Wöckel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Elena_Obraztsova
http://dbpedia.org/ontology/place	http://dbpedia.org/resource/Battle_of_Lützen_(1813)
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Thomasschule_zu_Leipzig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Stanislaw_Trabalski
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Stanislaw_Trabalski
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_Karl_Hermann_Kruse
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Fritz_Honka
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Paul_Kalkbrenner
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Neuseen_Classics
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Meyer_(aviator)
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2006_FIFA_World_Cup_Group_C
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wolfgang_Kapp
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Armin_Scholz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Mathias_Jack
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Justus_Mühlenpfordt
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Viktor_Eberhard_Gräbner
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Viktor_Eberhard_Gräbner
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2016_end-of-year_rugby_union_internationals
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Walter_Ulbricht
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Theodor_Grotthuss
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Charlotte_Benkner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Eduard_Weber
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Saxony_Football_Association
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hellmuth_Christian_Wolff
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Georg_Friedrich_Kaulfuss
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_Leibniz
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Curschmann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Annemarie_Bostroem
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wolfgang_Pietzsch
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Anton_Philipp_Reclam
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Anton_Philipp_Reclam
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Carl_Sigismund_Kunth
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Princess_Elisabeth_of_Saxe-Altenburg_(1865–1927)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Stefan_Wigger
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Uta_Nickel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Friedrich_Doles
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Schelter_&_Giesecke_Type_Foundry
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christian_Friedrich_Schwägrichen
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Christian_Friedrich_Schwägrichen
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Erich_Hahn
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Erich_Hahn
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Carl_Tausig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Stephané_Mvibudulu
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Christian_Georg_Theodor_Ruete
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hubert_Janitschek
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ida_Marie_Lipsius
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rolf_Becker
http://dbpedia.org/ontology/foundationPlace	http://dbpedia.org/resource/Spreadshirt
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Saschko_Gawriloff
http://dbpedia.org/property/team	http://dbpedia.org/resource/1988–89_Galatasaray_S.K._Volleyball_season
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1988–89_Galatasaray_S.K._Volleyball_season
http://dbpedia.org/property/location	http://dbpedia.org/resource/2014–15_1._FC_Nürnberg_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Emil_Adolf_Rossmässler
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Emil_Adolf_Rossmässler
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/P._D._Q._Bach
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christoph_Friedrich_Bretzner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Christoph_Friedrich_Bretzner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jesco_von_Puttkamer
http://dbpedia.org/property/city	http://dbpedia.org/resource/Teaching_a_Child_to_Walk
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/Lipsiae
http://dbpedia.org/ontology/city	http://dbpedia.org/resource/Gohlis
http://dbpedia.org/ontology/ground	http://dbpedia.org/resource/Inter_Leipzig
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/UEFA_Euro_1980_qualifying_Group_4
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Otto_Mencke
http://dbpedia.org/property/location	http://dbpedia.org/resource/1999–2000_S.L._Benfica_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Oleksandr_Krykun
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Auto_Mobil_International
http://dbpedia.org/ontology/place	http://dbpedia.org/resource/Battle_of_Breitenfeld_(1631)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Robert_Kretschmer
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_Wilhelm_Ritschl
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Christian_August_Heinroth
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Christian_August_Heinroth
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ernst_Heinrich_Kneschke
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jan_Tschichold
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Irina_Müller
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hermann_Boerner
http://dbpedia.org/ontology/place	http://dbpedia.org/resource/Battle_of_Lützen_(1632)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Wolfgang_Schleif
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/German_Museum_of_Books_and_Writing
http://dbpedia.org/ontology/hometown	http://dbpedia.org/resource/Die_Prinzen
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/August_Fischer
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Friedrich_Gleditsch
http://dbpedia.org/property/shipNamesake	http://dbpedia.org/resource/SMS_Leipzig
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_George_Tromlitz
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig_Coppiplatz_railway_station
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Christoph_Krehl
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Karl_Wessely
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Luz_Long
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Walter_Herrmann_(physicist)
http://dbpedia.org/ontology/assembly	http://dbpedia.org/resource/Porsche_Panamera__First_generation_970__1
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Gottlieb_Siegel
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig_MDR_railway_station
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hans_Wehr
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Emil_Albert_Friedberg
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Alfred_Schulze-Hinrichs
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Alfred_Schulze-Hinrichs
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2014–15_Women's_EHF_Champions_League_qualifying
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ronald_Kreer
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Heinrich_Ernst_Schirmer
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gustav_Wustmann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/René_Müller
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Straube
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Margit_Senf
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Margit_Senf
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Julius_Weissenborn
http://dbpedia.org/property/rd1t7Loc	http://dbpedia.org/resource/2000_Davis_Cup
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Louis_Kuhne
http://dbpedia.org/ontology/recordedIn	http://dbpedia.org/resource/Wagner_Reloaded-Live_in_Leipzig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hans-Joachim_Rotzsch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hans-Joachim_Rotzsch
http://dbpedia.org/ontology/city	http://dbpedia.org/resource/Liebertwolkwitz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Siegfried_Schmutzler
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rüdiger_Frank
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Gottfried_Flügel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christian_Ludwig_(physicist)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Horst_Birr
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Arno_Glockauer
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Heinz_Zöger
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Adolf_Ebert
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Otto_Günther
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christian_Gottfried_Körner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Nadine_Müller_(athlete)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Erich_Kähler
http://dbpedia.org/property/location	http://dbpedia.org/resource/1904_German_football_championship
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Valentin_Alberti
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Nikolaus_Pevsner
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Herbert_Kündiger
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelm_von_Schütz
http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Per_K._Sørensen
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Elsa_Bassermann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Elfriede_Rinkel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Christian_August_Clarus
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Paulinerkirche,_Leipzig
http://dbpedia.org/property/location	http://dbpedia.org/resource/1905_German_football_championship
http://dbpedia.org/ontology/headquarter	http://dbpedia.org/resource/Leipziger_Internet_Zeitung
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Julius_Fürst
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Birte_Weigang
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ludwig_Heinrich_Heydenreich
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hannelore_Bey
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Michael_Ettmüller
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Michael_Ettmüller
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hans-Peter_Schulze
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Manfred_Gerlach
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Albrecht_of_Saxe-Weissenfels
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Alexander_von_Fielitz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hermann_Prell
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Albert_Hänel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Eugen_Mogk
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2014–15_Women's_EHF_Champions_League_group_stage
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Heinrich_Körting
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Körting
http://dbpedia.org/property/location	http://dbpedia.org/resource/2013–14_DFB-Pokal
http://dbpedia.org/ontology/city	http://dbpedia.org/resource/Leipzig–Altenburg_Airport
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Erhard_Mauersberger
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gotthard_Victor_Lechler
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Inka_Bause
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Zoo_Doctor:_My_Mom_the_Vet
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Felix_Victor_Birch-Hirschfeld
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Gottfried_Leonhardi
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Monument_to_the_Battle_of_the_Nations
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Franziska_Oehme
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Fredrik_Barth
http://dbpedia.org/ontology/recordedIn	http://dbpedia.org/resource/Back_to_Times_of_Splendor
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Joachim_Feller
http://dbpedia.org/ontology/recordedIn	http://dbpedia.org/resource/Live_in_Leipzig
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelm_Knop
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Heinz_Förstendorf
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Heinrich_Bär
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Thomas_Feist
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Tobias_Scherbarth
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Kuhnau
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Georg_Pencz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Blinky_Palermo
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Sonya_Noskowiak
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Carl_Reinhold_August_Wunderlich
http://dbpedia.org/property/west	http://dbpedia.org/resource/Dresden
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Constantin_von_Tischendorf
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Andreas_Rüdiger
