"EntityType"	"totalSameAs"
"http://dbpedia.org/class/yago/BeachWagon102814533"	5503
"http://dbpedia.org/class/yago/Wikicat1994Films"	5501
"http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1938"	5500
"http://dbpedia.org/class/yago/Beginning107290905"	5498
"http://dbpedia.org/class/yago/Dame109989045"	5497
"http://dbpedia.org/class/yago/WikicatFungalPlantPathogensAndDiseases"	5495
"http://dbpedia.org/class/yago/Wikicat20th-centuryEnglishPainters"	5494
"http://dbpedia.org/class/yago/Symptom114299637"	5493
"http://dbpedia.org/class/yago/WikicatFormerPopulatedPlacesInCalifornia"	5491
"http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1929"	5488
"http://dbpedia.org/class/yago/Amide114724264"	5484
"http://dbpedia.org/class/yago/ColoringMaterial114984973"	5484
"http://dbpedia.org/class/yago/WikicatRussianIceHockeyPlayers"	5483
"http://dbpedia.org/class/yago/WikicatStatesOfTheHolyRomanEmpire"	5481
"http://dbpedia.org/class/yago/WikicatConvertibles"	5480
"http://dbpedia.org/class/yago/WikicatItalianFootballManagers"	5473
"http://dbpedia.org/class/yago/WikicatCitiesInChina"	5471
"http://dbpedia.org/class/yago/WikicatNewZealandRugbyUnionPlayers"	5465
"http://dbpedia.org/class/yago/WikicatRacingVideoGames"	5464
"http://dbpedia.org/class/yago/WikicatCanadianEmigrantsToTheUnitedStates"	5463
"http://dbpedia.org/class/yago/WikicatAlumniOfTrinityCollege,Dublin"	5463
"http://dbpedia.org/class/yago/WikicatPeopleFromLyon"	5460
"http://dbpedia.org/class/yago/WikicatCommunesOfAube"	5459
"http://dbpedia.org/class/yago/WikicatRepublicanPartyUnitedStatesSenators"	5454
"http://dbpedia.org/class/yago/WikicatEvertonF.C.Players"	5453
"http://dbpedia.org/class/yago/WikicatVariableStars"	5452
"http://dbpedia.org/class/yago/WikicatAstonVillaF.C.Players"	5451
"http://dbpedia.org/class/yago/WikicatEnglishExpatriatesInTheUnitedStates"	5448
"http://dbpedia.org/class/yago/WikicatVirtualConsoleGames"	5447
"http://dbpedia.org/class/yago/WikicatItalianSculptors"	5447
"http://dbpedia.org/class/yago/WikicatMountainRangesOfEurope"	5444
"http://dbpedia.org/class/yago/WikicatFrenchComedyFilms"	5443
"http://dbpedia.org/class/yago/Wikicat1998Singles"	5443
"http://dbpedia.org/class/yago/Origin107323922"	5442
"http://dbpedia.org/class/yago/WikicatAlumniOfTheRoyalAcademyOfDramaticArt"	5441
"http://dbpedia.org/class/yago/WikicatPeopleFromDresden"	5441
"http://dbpedia.org/class/yago/Nurse110366966"	5439
"http://dbpedia.org/class/yago/WikicatItalianCyclists"	5438
"http://dbpedia.org/class/yago/WikicatWritersFromCalifornia"	5437
"http://dbpedia.org/class/yago/WikicatSwimmersAtThe2000SummerOlympics"	5435
"http://dbpedia.org/class/yago/MechanicalDevice103736970"	5433
"http://dbpedia.org/class/yago/WikicatEnglandYouthInternationalFootballers"	5432
"http://dbpedia.org/class/yago/WikicatCountries"	5432
"http://dbpedia.org/class/yago/WikicatColumbiaRecordsSingles"	5432
"http://dbpedia.org/class/yago/Statistician110653238"	5429
"http://dbpedia.org/class/yago/WikicatFemaleFreestyleSwimmers"	5429
"http://dbpedia.org/class/yago/WikicatNewcastleUnitedF.C.Players"	5427
"http://dbpedia.org/class/yago/WikicatOrnamentalTrees"	5425
"http://dbpedia.org/class/yago/Wikicat2014Films"	5420
"http://dbpedia.org/class/yago/CarboxylicAcid114739360"	5419
"http://dbpedia.org/class/yago/WikicatWomenScreenwriters"	5419
"http://dbpedia.org/class/yago/WikicatBostonUniversityAlumni"	5419
"http://dbpedia.org/class/yago/WikicatUnitedStatesMen'sInternationalSoccerPlayers"	5418
"http://dbpedia.org/class/yago/WikicatIranianPeople"	5418
"http://dbpedia.org/class/yago/WikicatHipHopAlbums"	5417
"http://dbpedia.org/class/yago/WikicatJewishScientists"	5414
"http://dbpedia.org/class/yago/WikicatMedalistsAtTheFINAWorldSwimmingChampionships(25M)"	5413
"http://dbpedia.org/ontology/Fern"	5410
"http://dbpedia.org/class/yago/WikicatMemberStatesOfTheUnitedNations"	5408
"http://dbpedia.org/class/yago/WikicatSwedenInternationalFootballers"	5408
"http://dbpedia.org/class/yago/WikicatBurnleyF.C.Players"	5405
"http://dbpedia.org/class/yago/WikicatDallasCowboysPlayers"	5405
"http://dbpedia.org/class/yago/WikicatCountryRadioStationsInTheUnitedStates"	5404
"http://dbpedia.org/class/yago/WikicatForeignMinisters"	5402
"http://dbpedia.org/class/yago/CargoShip102965300"	5401
"http://dbpedia.org/class/yago/WikicatPeopleFromTurin"	5397
"http://dbpedia.org/class/yago/WikicatGayActors"	5397
"http://dbpedia.org/class/yago/WikicatBluesMusicians"	5396
"http://dbpedia.org/class/yago/WikicatMunicipalitiesInTheProvinceOfBurgos"	5396
"http://dbpedia.org/class/yago/WikicatBaseballPlayersFromNewYork"	5394
"http://dbpedia.org/class/yago/WikicatMajorLeagueBaseballShortstops"	5390
"http://dbpedia.org/class/yago/Park108615374"	5387
"http://dbpedia.org/class/yago/WikicatBostonBruinsPlayers"	5380
"http://dbpedia.org/class/yago/WikicatAmericanSociologists"	5379
"http://dbpedia.org/class/yago/ShotPutter110593521"	5376
"http://dbpedia.org/class/yago/WikicatPeopleFromFlorida"	5374
"http://dbpedia.org/class/yago/WikicatBritishGuitarists"	5371
"http://dbpedia.org/class/yago/WikicatAmericanFeminists"	5370
"http://dbpedia.org/class/yago/WikicatConservatoireDeParisAlumni"	5370
"http://dbpedia.org/class/yago/WikicatFeminists"	5367
"http://dbpedia.org/class/yago/WikicatRevolutionaries"	5364
"http://dbpedia.org/class/yago/WikicatFrenchMathematicians"	5363
"http://dbpedia.org/class/yago/WikicatEnglishEmigrantsToTheUnitedStates"	5363
"http://dbpedia.org/class/yago/WikicatOlympicMedalistsInSailing"	5362
"http://dbpedia.org/class/yago/WikicatNintendoEntertainmentSystemGames"	5362
"http://dbpedia.org/class/yago/WikicatIsraeliPremierLeaguePlayers"	5356
"http://dbpedia.org/class/yago/Lexicographer110256080"	5354
"http://dbpedia.org/class/yago/WikicatMathematicalTheorems"	5350
"http://dbpedia.org/class/yago/Curate109983572"	5350
"http://dbpedia.org/class/yago/Scale113850304"	5348
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheProvinceOfBurgos"	5347
"http://dbpedia.org/class/yago/WikicatFellowsOfTheRoyalSocietyOfEdinburgh"	5347
"http://dbpedia.org/class/yago/WikicatBaltimoreOriolesPlayers"	5344
"http://dbpedia.org/class/yago/WikicatTownsInIndiana"	5342
"http://dbpedia.org/class/yago/WikicatDiscoveriesByHenriDebehogne"	5340
"http://dbpedia.org/class/yago/Vegetation108436759"	5340
"http://dbpedia.org/class/yago/PopularMusic107059255"	5338
"http://dbpedia.org/class/yago/WikicatAncientCities"	5338
"http://dbpedia.org/class/yago/WikicatPittsburghSteelersPlayers"	5334
"http://dbpedia.org/class/yago/WikicatPeopleFromTheHague"	5332
"http://dbpedia.org/class/yago/FolkMusic107060167"	5332
"http://dbpedia.org/class/yago/FolkSong107050952"	5332
"http://dbpedia.org/class/yago/WikicatQuarterlyJournals"	5328
"http://dbpedia.org/class/yago/WikicatPlayersOfAmericanFootballFromCalifornia"	5327
"http://dbpedia.org/class/yago/Wikicat19th-centuryPhysicists"	5321
"http://dbpedia.org/class/yago/WikicatBirdsOfVenezuela"	5320
"http://dbpedia.org/class/yago/Geneticist110126424"	5318
"http://dbpedia.org/class/yago/MilitaryGovernor110316683"	5314
"http://dbpedia.org/class/yago/Logician110269785"	5314
"http://dbpedia.org/class/yago/WikicatHumanProteins"	5314
"http://dbpedia.org/class/yago/WikicatCommunesOfEure-et-Loir"	5312
"http://dbpedia.org/class/yago/WikicatIndianFilmDirectors"	5308
"http://dbpedia.org/class/yago/WikicatCanadianTelevisionActors"	5307
"http://dbpedia.org/class/yago/WikicatTownsInTurkey"	5305
"http://dbpedia.org/class/yago/WikicatItalianMusicians"	5304
"http://dbpedia.org/ontology/FilmFestival"	5304
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfGerman-JewishDescent"	5303
"http://dbpedia.org/class/yago/Dodo110022908"	5303
"http://dbpedia.org/class/yago/WikicatNeurologicalDisorders"	5302
"http://dbpedia.org/class/yago/Wikicat1992Films"	5302
"http://dbpedia.org/class/yago/Professor110480730"	5302
"http://dbpedia.org/class/yago/WikicatWritersFromNewYork"	5302
"http://www.wikidata.org/entity/Q40357"	5302
"http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1932"	5301
"http://dbpedia.org/class/yago/WikicatMedievalWomen"	5297
"http://dbpedia.org/class/yago/WikicatBirdsOfAustralia"	5294
"http://dbpedia.org/class/yago/WikicatChristianMartyrs"	5294
"http://dbpedia.org/class/yago/WikicatPeopleFromVenice(city)"	5293
"http://dbpedia.org/class/yago/AmusementPark108494231"	5293
"http://dbpedia.org/class/yago/WikicatPeopleFromBavaria"	5291
"http://dbpedia.org/class/yago/WikicatAmericanTennisPlayers"	5288
"http://dbpedia.org/class/yago/WikicatPeopleFromTheGreaterLosAngelesArea"	5287
"http://dbpedia.org/class/yago/WikicatTownsInIreland"	5282
"http://dbpedia.org/class/yago/WikicatSunderlandA.F.C.Players"	5280
"http://dbpedia.org/class/yago/Strait109446115"	5278
"http://dbpedia.org/class/yago/Channel109241247"	5278
"http://dbpedia.org/class/yago/Cartographer109898215"	5273
"http://dbpedia.org/class/yago/WikicatXboxGames"	5272
"http://dbpedia.org/class/yago/WikicatAssassinatedPoliticians"	5270
"http://dbpedia.org/class/yago/WikicatA-LeaguePlayers"	5269
"http://dbpedia.org/class/yago/WikicatJapaneseVoiceActresses"	5267
"http://dbpedia.org/class/yago/WikicatOlympicGoldMedalistsForGermany"	5267
"http://dbpedia.org/class/yago/WikicatAnglicanSaints"	5267
"http://dbpedia.org/class/yago/CoralReef109256479"	5267
"http://dbpedia.org/class/yago/WikicatYugoslaviaInternationalFootballers"	5261
"http://dbpedia.org/class/yago/WikicatCyclistsAtThe2008SummerOlympics"	5261
"http://dbpedia.org/class/yago/LegalHoliday115199592"	5259
"http://dbpedia.org/class/yago/Symphony107044760"	5254
"http://dbpedia.org/class/yago/WikicatItalianWomen"	5250
"http://dbpedia.org/class/yago/WikicatZXSpectrumGames"	5249
"http://dbpedia.org/class/yago/WikicatSheffieldUnitedF.C.Players"	5247
"http://dbpedia.org/class/yago/Antiquary109797606"	5245
"http://dbpedia.org/class/yago/WikicatMartyrs"	5244
"http://dbpedia.org/class/yago/WikicatBlackburnRoversF.C.Players"	5244
"http://dbpedia.org/class/yago/WikicatItalianSaints"	5244
"http://dbpedia.org/class/yago/Shrine104210390"	5243
"http://dbpedia.org/class/yago/WikicatSopranos"	5242
"http://dbpedia.org/class/yago/MusicCritic110339856"	5241
"http://dbpedia.org/class/yago/WikicatItalianRenaissancePainters"	5241
"http://dbpedia.org/class/yago/Wikicat1988Films"	5241
"http://dbpedia.org/class/yago/WikicatActiveVolcanoes"	5240
"http://dbpedia.org/class/yago/WikicatJazzFusionMusicians"	5240
"http://dbpedia.org/class/yago/Anomaly114505821"	5239
"http://dbpedia.org/class/yago/Genealogy108102402"	5238
"http://dbpedia.org/class/yago/WikicatFootballersAtThe2008SummerOlympics"	5237
"http://dbpedia.org/class/yago/Wikicat18th-centuryItalianPainters"	5237
"http://dbpedia.org/class/yago/WikicatPeopleFromBucharest"	5233
"http://dbpedia.org/class/yago/BakedGoods107622061"	5231
"http://dbpedia.org/ontology/Senator"	5230
"http://dbpedia.org/class/yago/WikicatOlympiqueDeMarseillePlayers"	5226
"http://dbpedia.org/class/yago/WikicatEnglish-languageSongs"	5225
"http://dbpedia.org/class/yago/WikicatCitiesInGeorgia(U.S.State)"	5225
"http://www.wikidata.org/entity/Q220505"	5224
"http://dbpedia.org/class/yago/WikicatPortugueseExpatriateFootballers"	5224
"http://dbpedia.org/class/yago/Vine113100677"	5224
"http://dbpedia.org/class/yago/WikicatAmericanComicsWriters"	5223
"http://dbpedia.org/class/yago/WikicatCyclistsAtThe2012SummerOlympics"	5222
"http://dbpedia.org/class/yago/WikicatBeatifiedPeople"	5220
"http://dbpedia.org/class/yago/WikicatIndianActors"	5217
"http://dbpedia.org/class/yago/Synagogue104374735"	5216
"http://dbpedia.org/class/yago/WikicatItalianArchitects"	5214
"http://dbpedia.org/class/yago/WikicatWolverhamptonWanderersF.C.Players"	5214
"http://dbpedia.org/class/yago/WikicatCompanionsOfTheOrderOfStMichaelAndStGeorge"	5211
"http://dbpedia.org/class/yago/Wikicat21st-centuryEnglishActresses"	5210
"http://dbpedia.org/class/yago/IndigenousLanguage106903519"	5208
"http://dbpedia.org/class/yago/AquaticVertebrate101473806"	5208
"http://dbpedia.org/class/yago/WikicatDebutNovels"	5203
"http://dbpedia.org/class/yago/WikicatAtlanticRecordsArtists"	5203
"http://dbpedia.org/class/yago/WikicatAdventureGames"	5203
"http://dbpedia.org/class/yago/WikicatCitiesInSaxony"	5202
"http://dbpedia.org/class/yago/Wikicat2000sComedy-dramaFilms"	5202
"http://dbpedia.org/class/yago/WikicatAfrikanerPeople"	5201
"http://dbpedia.org/class/yago/Wikicat1985Albums"	5198
"http://dbpedia.org/class/yago/WikicatUnionArmyGenerals"	5198
"http://dbpedia.org/class/yago/WikicatAmericanStand-upComedians"	5196
"http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1933"	5194
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKentucky"	5192
"http://dbpedia.org/class/yago/WikicatPortraitArtists"	5188
"http://dbpedia.org/class/yago/WikicatCanadianIceHockeyCoaches"	5181
"http://dbpedia.org/class/yago/Forest108438533"	5180
"http://dbpedia.org/class/yago/WikicatPolandInternationalFootballers"	5177
"http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1948"	5176
"http://dbpedia.org/class/yago/WikicatEnglishMusicians"	5175
"http://dbpedia.org/class/yago/Fascist110079893"	5175
"http://dbpedia.org/class/yago/NationalAnthem107049055"	5172
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBahia"	5171
"http://dbpedia.org/class/yago/TrackedVehicle104464852"	5171
"http://dbpedia.org/class/yago/WikicatAmericanMysteryWriters"	5167
"http://dbpedia.org/class/yago/Wikicat20th-centuryGermanPainters"	5166
"http://dbpedia.org/class/yago/WikicatPuzzleVideoGames"	5164
"http://dbpedia.org/class/yago/WikicatProgrammingLanguages"	5163
"http://dbpedia.org/class/yago/Wikicat20th-centuryAmericanSingers"	5163
"http://dbpedia.org/class/yago/WikicatOlympicAthletesOfGreatBritain"	5163
"http://dbpedia.org/class/yago/WikicatCommunesOfCharente"	5162
"http://dbpedia.org/class/yago/WikicatFrenchSculptors"	5162
"http://dbpedia.org/class/yago/WikicatMusiciansFromCalifornia"	5161
"http://dbpedia.org/class/yago/Applicant109607280"	5161
"http://dbpedia.org/class/yago/WikicatUEFAEuro2000Players"	5158
"http://dbpedia.org/class/yago/WikicatJ.LeaguePlayers"	5158
"http://dbpedia.org/class/yago/OpticalDevice103851341"	5157
"http://dbpedia.org/class/yago/CorporateExecutive109966255"	5157
"http://dbpedia.org/class/yago/WikicatMiamiDolphinsPlayers"	5157
"http://dbpedia.org/class/yago/Power105190804"	5157
"http://dbpedia.org/class/yago/WikicatDiscographies"	5154
"http://dbpedia.org/class/yago/Wikicat1987Films"	5154
"http://dbpedia.org/class/yago/WikicatPeopleFromCalifornia"	5152
"http://dbpedia.org/class/yago/WikicatFilmProductionCompaniesOfTheUnitedStates"	5150
"http://dbpedia.org/class/yago/WikicatMercuryRecordsAlbums"	5146
"http://dbpedia.org/class/yago/WikicatIrishSinglesChartNumber-oneSingles"	5144
"http://dbpedia.org/class/yago/Isotope114619658"	5144
"http://dbpedia.org/class/yago/WikicatPolishWriters"	5143
"http://www.wikidata.org/entity/Q7075"	5142
"http://schema.org/Library"	5142
"http://dbpedia.org/class/yago/WikicatS.L.BenficaFootballers"	5141
"http://dbpedia.org/class/yago/BodySubstance105263850"	5140
"http://dbpedia.org/class/yago/LiquidBodySubstance105397468"	5140
"http://dbpedia.org/class/yago/Frog101639765"	5138
"http://dbpedia.org/class/yago/WikicatDemocratic-RepublicanPartyPoliticians"	5137
"http://dbpedia.org/class/yago/WikicatUnitedStatesNavyAdmirals"	5137
"http://dbpedia.org/class/yago/WikicatPeopleEducatedAtHarrowSchool"	5134
"http://dbpedia.org/class/yago/WikicatHolocaustPerpetrators"	5131
"http://dbpedia.org/class/yago/Issue105814650"	5131
"http://dbpedia.org/class/yago/Wikicat1990Films"	5130
"http://dbpedia.org/class/yago/WikicatCitiesInSwitzerland"	5129
"http://dbpedia.org/class/yago/WikicatPeopleFromRome"	5127
"http://dbpedia.org/class/yago/WikicatCommunesOfCôtes-d'Armor"	5127
"http://dbpedia.org/class/yago/WikicatBillboardHotR&B/Hip-HopSongsNumber-oneSingles"	5125
"http://dbpedia.org/class/yago/WikicatItalianPoets"	5123
"http://dbpedia.org/class/yago/WikicatHatchbacks"	5122
"http://dbpedia.org/class/yago/Hatchback103498781"	5122
"http://dbpedia.org/class/yago/WikicatHungarianPoliticians"	5117
"http://dbpedia.org/class/yago/WikicatRangersF.C.Players"	5112
"http://dbpedia.org/class/yago/WikicatPolishPoliticians"	5112
"http://dbpedia.org/class/yago/WikicatAmericanIndependentRecordLabels"	5112
"http://dbpedia.org/class/yago/WikicatFrenchMusicians"	5112
"http://dbpedia.org/class/yago/WikicatPortlandBeaversPlayers"	5110
"http://dbpedia.org/class/yago/WikicatLabourParty(Norway)Politicians"	5110
"http://dbpedia.org/class/yago/WikicatGermanChemists"	5110
"http://dbpedia.org/class/yago/WikicatRiversOfFrance"	5109
"http://dbpedia.org/class/yago/Appliance102729965"	5109
"http://umbel.org/umbel/rc/NonProfitOrganization"	5105
"http://dbpedia.org/class/yago/Factor107327805"	5104
"http://dbpedia.org/class/yago/Cause107326557"	5104
"http://dbpedia.org/class/yago/WikicatMunicipalitiesInBrandenburg"	5094
"http://dbpedia.org/class/yago/WikicatCitiesInKentucky"	5091
"http://dbpedia.org/class/yago/Wikicat1984Albums"	5091
"http://dbpedia.org/class/yago/WikicatComicsCharacters"	5090
"http://dbpedia.org/class/yago/Wikicat1989Films"	5090
"http://dbpedia.org/class/yago/WikicatEnzymesOfKnownStructure"	5089
"http://dbpedia.org/class/yago/WikicatTorontoMapleLeafsPlayers"	5087
"http://dbpedia.org/class/yago/WikicatMunicipalitiesOfTheCantonOfBern"	5087
"http://dbpedia.org/class/yago/WikicatPeopleFromBuffalo,NewYork"	5085
"http://dbpedia.org/class/yago/Culture108287844"	5083
"http://dbpedia.org/class/yago/WikicatOlympicMedalistsInWaterPolo"	5082
"http://dbpedia.org/class/yago/WikicatNumber-oneSinglesInAustralia"	5081
"http://dbpedia.org/class/yago/Mistress110323752"	5080
"http://dbpedia.org/class/yago/Lover109622745"	5080
"http://dbpedia.org/class/yago/WikicatGoddesses"	5079
"http://dbpedia.org/class/yago/WikicatAssociationFootballUtilityPlayers"	5078
"http://dbpedia.org/class/yago/Wikicat1981Albums"	5078
"http://dbpedia.org/class/yago/WikicatBritishArtists"	5075
"http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1949"	5075
"http://dbpedia.org/class/yago/WikicatAtariSTGames"	5073
"http://dbpedia.org/class/yago/WikicatBirdsOfMexico"	5070
"http://dbpedia.org/class/yago/WikicatDogBreeds"	5068
"http://dbpedia.org/class/yago/WikicatUnitedStatesNavySailors"	5066
"http://dbpedia.org/class/yago/WikicatYugoslavFirstLeaguePlayers"	5064
"http://dbpedia.org/class/yago/Metatherian101873982"	5062
"http://dbpedia.org/class/yago/Wikicat1983Albums"	5061
"http://dbpedia.org/class/yago/WikicatMedalistsAtThe2014WinterOlympics"	5061
"http://dbpedia.org/class/yago/WikicatSouthAfricanPeople"	5060
"http://dbpedia.org/class/yago/WikicatWestern(genre)FilmActors"	5059
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInNewJersey"	5058
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfSwedishDescent"	5057
"http://dbpedia.org/class/yago/Wikicat19th-centuryAmericanPainters"	5055
"http://dbpedia.org/class/yago/WikicatFootballersAtThe2012SummerOlympics"	5054
"http://dbpedia.org/class/yago/WikicatMusiciansFromLosAngeles,California"	5053
"http://dbpedia.org/class/yago/WikicatActressesFromCalifornia"	5052
"http://dbpedia.org/class/yago/WikicatAmericanFemaleDancers"	5050
"http://dbpedia.org/class/yago/WikicatBirdsOfNepal"	5050
